1.291502149774006796e+02,2.966300303192898014e+02,2.189317714061086235e+02,2.952762885691816450e+02,2.322571099095554814e+00,3.668579657133408833e+00,2.735989239674751161e+00,3.714801023192069618e+00,5.702419404341068088e-01,4.998166774521005662e-01,5.792833704379598547e-01,4.954748155020335942e-01,2.647821218455695957e-01,2.617549526234947410e-01,2.632986598369336795e-01,2.616605560787555462e-01,9.878989515674040378e-01,9.721923341750311476e-01,9.794748540612121523e-01,9.723192410770660210e-01,7.010957204904205708e-02,6.851565522292797639e-02,6.932618427192531463e-02,6.846624660744356217e-02
2.187784182847873637e+01,3.594360151962818861e+01,1.810740141557118932e+01,3.760455888560562698e+01,2.033808656957887706e+00,2.785799915576240959e+00,1.755166835187045526e+00,2.753384550443271017e+00,4.727810648099837199e-01,3.808654406487052002e-01,5.300020879273699137e-01,3.813047506198468106e-01,3.562308982421594911e-02,3.052489752149426666e-02,4.054691351717169129e-02,3.073689573579073409e-02,9.967580906149943187e-01,9.946627965078352895e-01,9.973082220176625601e-01,9.944161532930961833e-01,1.269004528624158128e-03,9.317693686977267980e-04,1.644052195769000633e-03,9.447567594728707068e-04
4.932402382783051209e+00,6.645499117983032278e+00,1.905294503272233042e+00,6.544266146844945453e+00,8.231490246796686616e-01,1.233796454142566112e+00,7.995985140575511130e-01,1.216058643027654540e+00,6.834925373181666153e-01,5.712830427971189451e-01,6.858623412420141729e-01,5.750996827568647385e-01,5.132113575809581218e-02,4.275233943894361094e-02,5.200040967967808209e-02,4.301695009659460556e-02,9.979333218986444765e-01,9.972123935725631938e-01,9.992018837827528754e-01,9.972548545372689199e-01,2.633858975500900316e-03,1.827762527502653240e-03,2.704042606854357815e-03,1.850457995612910488e-03
6.700249987589039335e+00,1.057531155964287528e+01,5.850113923009145900e+00,1.076258551921813478e+01,1.747135603196932063e+00,2.280290836314017078e+00,1.776437799172057019e+00,2.305254286606374325e+00,4.250115346732035726e-01,3.530267623510827124e-01,4.201026471824447772e-01,3.510018981561807694e-01,3.066383263298637710e-02,2.710138944121045709e-02,3.049985479283732689e-02,2.696491639027791612e-02,9.982355266664418858e-01,9.972141522034019268e-01,9.984601686957242928e-01,9.971648141586468839e-01,9.402706317438002791e-04,7.344853096441537410e-04,9.302411423841620234e-04,7.271067159346786615e-04
6.483273765884595718e+01,1.340971965420986294e+02,9.002810266220645019e+01,1.320741775908813906e+02,1.958724722018408748e+00,2.857402900445231708e+00,2.066069273887879643e+00,2.882355864003810275e+00,5.391248908102539428e-01,4.669528068277352673e-01,5.715217131380864179e-01,4.638021321689452248e-01,5.024157922640744289e-02,4.638166886564199648e-02,5.085616299511506316e-02,4.627322329537410933e-02,9.934794744687349688e-01,9.864900914786450814e-01,9.909456708027202243e-01,9.866939048469920426e-01,2.524216283163376127e-03,2.151259206762064051e-03,2.586349314585710719e-03,2.141211194143553299e-03
1.368854162746431236e+01,2.846265536919719707e+01,1.588244773653622310e+01,2.858805767737368342e+01,1.485497911317056996e+00,2.121482580490685610e+00,1.420607012722298057e+00,2.124065466600276508e+00,5.597697593756661982e-01,4.762033468364489930e-01,5.847561251655412073e-01,4.766845964998503438e-01,1.117811269989584799e-01,1.101100589890374737e-01,1.124114424091059161e-01,1.100941801587379254e-01,9.983694418759577749e-01,9.966059858008479155e-01,9.981088331008416414e-01,9.965910320878984541e-01,1.249502035315728544e-02,1.212422509056931136e-02,1.263633238449573572e-02,1.212072850482464291e-02
1.237939327843786685e+01,4.843049392267014497e+01,4.126442530079707183e+01,4.948383661741226547e+01,2.592497708833970016e+00,4.981723149334095879e+00,4.429785695104853538e+00,5.048095104980071746e+00,3.403717793842642725e-01,2.251318666713699734e-01,2.614603899845285850e-01,2.231142689871173368e-01,3.136419983930808369e-02,2.360675971023372746e-02,2.542016055447999037e-02,2.342517242060308466e-02,9.936305509577614270e-01,9.750599264803823107e-01,9.787582213516948793e-01,9.745174559839101525e-01,9.837130315600531739e-04,5.572791040167143382e-04,6.461845626155404785e-04,5.487387029349833365e-04
1.010931529434537879e+01,2.013393120075128095e+01,1.218540371742018991e+01,1.969297364205661793e+01,1.801449907865319000e+00,2.633961943595017896e+00,1.866558990365035919e+00,2.615747617429644123e+00,5.005757611053545109e-01,3.917700578745416662e-01,4.922179962755229843e-01,3.926872152544212402e-01,2.975793558485172532e-02,2.498510877018126838e-02,2.970604274711007020e-02,2.502022850160917286e-02,9.986275472310379708e-01,9.972636522515779811e-01,9.983434496218038801e-01,9.973235771949077177e-01,8.855347302721846246e-04,6.242556602577888645e-04,8.824489756931308678e-04,6.260118342727360660e-04
4.481696170558817194e+00,6.687874071787546448e+00,3.368352555375773161e+00,8.420643189106820969e+00,1.112922490742112691e+00,1.452811219152499334e+00,9.204918102968474569e-01,1.569607363962233881e+00,6.274432698850689327e-01,5.537194251172707915e-01,6.751105169052005195e-01,5.485452072809230417e-01,6.967856951265588572e-02,6.626446583469995655e-02,7.197857223496763324e-02,6.624475597834753038e-02,9.993889798276189840e-01,9.990868370778195340e-01,9.995413458523373373e-01,9.988502497620166398e-01,4.855103049330017871e-03,4.390979432358118641e-03,5.180914860984453876e-03,4.388367694630810993e-03
1.649879658119723302e+01,2.476550614494585645e+01,9.527718562863915608e+00,2.516137413987923210e+01,1.065880341880385496e+00,1.457892574715041745e+00,8.561513516100697219e-01,1.477159289308860091e+00,6.811369211617379626e-01,5.992909888746411617e-01,7.103319829614034298e-01,5.996692087917788738e-01,9.120729197189936244e-02,8.553326187012236237e-02,9.233153375432458232e-02,8.539585615448015699e-02,9.970808642109574293e-01,9.956125502179932196e-01,9.983155385468130971e-01,9.955424006984634477e-01,8.318770108847297132e-03,7.315938886142927394e-03,8.525112125425979986e-03,7.292452248356666444e-03
3.750235486909549110e+01,7.451242678691764354e+01,5.913145928069462087e+01,8.249666977660251632e+01,4.271913185976634608e+00,5.631641009692659239e+00,4.863269946258749421e+00,5.878544031514040924e+00,2.467457406572877987e-01,2.139242020331205973e-01,2.478254540958211849e-01,2.108725221632742619e-01,2.283351430512793601e-02,2.097944975049835514e-02,2.296969621754896274e-02,2.093094577502331230e-02,9.888077538225193974e-01,9.776825346818960316e-01,9.822767280995808870e-01,9.752933004587851507e-01,5.213693755224820762e-04,4.401373118336855596e-04,5.276069443264831292e-04,4.381044910369662746e-04
5.274417645846137503e+01,8.297894761034496014e+01,4.922448862725266139e+01,8.683410900816834044e+01,4.387594768547124602e+00,5.644511095022823888e+00,4.477666811736880526e+00,5.775720803024369410e+00,2.737931235026188626e-01,2.326179108433403531e-01,2.744433310924675462e-01,2.298468421620257218e-01,2.226526376197197551e-02,2.046700330992571801e-02,2.272528743480408536e-02,2.030267125707047385e-02,9.896717058162852743e-01,9.836206460937420015e-01,9.902713684962549667e-01,9.828590508885446386e-01,4.957419703901824433e-04,4.188982244885102596e-04,5.164386889944643779e-04,4.121984601726756399e-04
2.153922515340805788e+01,4.280196552611275962e+01,2.625933242040367688e+01,4.524746419689591193e+01,1.629735782380035358e+00,2.338581596775586302e+00,1.568959260527225785e+00,2.374990138067070600e+00,5.667068124405936214e-01,4.857172317158582886e-01,6.145549740079578882e-01,4.753532827022955431e-01,5.115745666886049869e-02,4.631759267367197008e-02,5.497901331181696827e-02,4.577581077288666450e-02,9.969804785409469572e-01,9.939854221204045270e-01,9.963067302497681244e-01,9.936417777951237484e-01,2.617085372826339577e-03,2.145319391084191205e-03,3.022691904740947618e-03,2.095424851915126795e-03
3.521790768194121313e+01,8.324636465324182666e+01,5.980862745097935118e+01,7.781255540078259969e+01,3.789378369272270675e+00,5.431888691908109301e+00,4.480473746545529323e+00,5.273722088556617393e+00,2.756780734489337470e-01,2.239075372327818114e-01,2.614695319925918748e-01,2.274269846942485185e-01,2.007344220138932919e-02,1.776972073716256983e-02,1.978445715422648410e-02,1.797761201515514495e-02,9.934075144180606332e-01,9.843569626362904668e-01,9.887602452532768815e-01,9.853781963394666610e-01,4.029430818125180852e-04,3.157629750767455053e-04,3.914247448874235780e-04,3.231945337674506586e-04
1.460648305932877022e+01,2.410408940074179895e+01,1.236236368357241666e+01,2.530712798490502280e+01,2.633607608289855850e+00,3.400129047650087610e+00,2.362634152674350396e+00,3.483478647493944091e+00,3.495016049821950133e-01,2.907905658262109894e-01,3.827819717501549923e-01,2.847792186112883539e-01,2.477966628202003807e-02,2.217440857455451123e-02,2.667996687650835488e-02,2.198639258007034983e-02,9.969129096197842932e-01,9.948967840431455212e-01,9.973908063981196115e-01,9.946420819574236516e-01,6.140318610482807613e-04,4.917043956312766887e-04,7.118206325315830450e-04,4.834014586849726017e-04
2.212824754320613607e+01,5.166947257394343751e+01,3.346490638269301598e+01,5.225469417815023121e+01,2.203363795509173606e+00,2.981466261675032925e+00,2.012530766605747257e+00,3.067577172131642271e+00,4.082400276730162036e-01,3.451899879782250880e-01,4.625889955053295588e-01,3.398071279073805462e-01,3.288017967866983110e-02,2.932429480540691552e-02,3.615203040878377932e-02,2.896242637882603596e-02,9.926525076200126696e-01,9.827403531024534455e-01,9.888416361018759204e-01,9.825448703108508042e-01,1.081106215701612685e-03,8.599142658344149535e-04,1.306969302677626942e-03,8.388221417489181856e-04
3.837945818289396271e+01,6.964069269977090926e+01,3.083206677265668105e+01,5.860528668026876176e+01,2.146290619252173126e+00,3.169772397997800084e+00,2.280047694753678300e+00,3.073218383746203042e+00,4.856465298382768303e-01,3.903373634476789977e-01,4.684306240383220299e-01,3.922948613550545360e-01,4.318577144855424016e-02,3.715917305771514190e-02,4.316260440235529516e-02,3.722957671820740361e-02,9.891588780341932230e-01,9.802704582408903189e-01,9.912753954809008228e-01,9.833970443457844546e-01,1.865010855606762802e-03,1.380804142333222915e-03,1.863010418794220887e-03,1.386041382616890827e-03
3.196822063076504516e+00,5.464228695148047876e+00,2.960682898132087182e+00,5.493344895775519099e+00,8.076663376638898439e-01,1.148016964629315240e+00,8.378195853730446840e-01,1.161877059081453112e+00,6.750639606508229695e-01,5.837889728609084727e-01,6.653186124805502422e-01,5.799347272791706143e-01,5.821901086005588227e-02,5.007415700846564593e-02,5.620004108862616116e-02,4.968384397407783759e-02,9.989936353801828206e-01,9.982790051434176082e-01,9.990674701200026320e-01,9.982698347786836957e-01,3.389453225523305063e-03,2.507421200108469420e-03,3.158444618363268411e-03,2.468484352040510414e-03
2.412433665446044984e+01,4.445266530636384772e+01,2.171002804789343088e+01,4.454031430256755186e+01,1.621650857510154919e+00,2.326079531683378665e+00,1.584447035982524454e+00,2.344301313756996130e+00,5.350580815698483539e-01,4.367595582093004580e-01,5.259462875683482697e-01,4.334887624177642951e-01,4.813303541290802484e-02,4.137344788548152213e-02,4.663011217031036437e-02,4.108772844267315205e-02,9.956308751299606241e-01,9.919267583507147545e-01,9.960627214377183458e-01,9.919108514085374084e-01,2.316789098060257918e-03,1.711762189932655243e-03,2.174367361015726828e-03,1.688201428578852597e-03
2.491659414268061212e+01,3.843967837492522932e+01,1.989248819120919975e+01,3.911549065402386560e+01,2.991170613498493669e+00,3.885576115713051504e+00,2.930653765176737924e+00,3.888244677888712086e+00,3.115522807160401864e-01,2.568228040600443740e-01,3.200982356550954311e-01,2.574649446630758454e-01,2.586301696266520359e-02,2.384137135969384078e-02,2.615467886025371613e-02,2.386762089400119510e-02,9.963874333484871171e-01,9.944170777507084225e-01,9.971134391522435969e-01,9.943189237710516881e-01,6.688956464111080972e-04,5.684109883108297550e-04,6.840672262830026521e-04,5.696633271397624201e-04
2.251615627029064015e+01,3.726393497272216138e+01,1.963485378588038444e+01,3.695884908283925796e+01,2.373059950913778415e+00,3.187716723836428123e+00,2.423123454023402346e+00,3.154614251042790585e+00,3.886529644628283764e-01,3.150092535615317546e-01,3.778340150904031525e-01,3.179275482182587487e-01,3.996142025541908616e-02,3.717509317708459632e-02,3.952618728951606125e-02,3.725289662350512315e-02,9.933932523188153674e-01,9.890446487526765029e-01,9.942306898073041133e-01,9.891343384312967224e-01,1.596915108830218675e-03,1.381987552724921924e-03,1.562319481645901278e-03,1.387778306841559207e-03
8.154289638943149399e+00,1.456140097921868737e+01,8.533883480141982503e+00,1.468286855392608459e+01,1.938893161632172957e+00,2.631579822200848628e+00,1.998819347859572382e+00,2.633950943230070507e+00,4.181056459302314732e-01,3.388371742152048172e-01,4.083248895761023567e-01,3.388891427056425765e-01,3.153111403656402162e-02,2.783404490494559638e-02,3.099568390444678093e-02,2.784664640612517783e-02,9.979631964635433672e-01,9.963594278060777798e-01,9.978668031633930458e-01,9.963290590609633623e-01,9.942111523868048337e-04,7.747340557705279657e-04,9.607324207043812202e-04,7.754357160677642115e-04
2.641004056120830157e+01,5.322973621102943298e+01,3.318191398821700488e+01,5.708527844390953732e+01,1.961047942017458023e+00,2.920383693045486950e+00,2.113242862272052047e+00,2.951565414335078241e+00,5.339136692220444180e-01,4.489129088650634092e-01,5.445924747111499098e-01,4.524726749462780195e-01,1.474688972357731109e-01,1.451612368204493742e-01,1.470707660031749797e-01,1.452166030735016211e-01,9.978172162031455628e-01,9.955918576853716173e-01,9.972506232544694482e-01,9.952725562603078613e-01,2.174707565193501405e-02,2.107178467524258719e-02,2.162981021276064869e-02,2.108786180820692094e-02
1.687471214196395763e+01,2.652200443468726476e+01,1.364287757560157566e+01,2.647621092741103865e+01,2.371343853545448521e+00,3.149174416602283255e+00,2.394282057899984828e+00,3.134040514940320321e+00,3.727770352141594468e-01,3.024341708113248983e-01,3.662518799502613720e-01,3.040104414601800809e-01,3.043445264584855245e-02,2.721135596841243662e-02,3.007176186323116257e-02,2.727044415707138500e-02,9.947979369995466614e-01,9.918085852885960563e-01,9.957865967240075999e-01,9.918227287750127630e-01,9.262559078523979273e-04,7.404578936396551429e-04,9.043108615588842060e-04,7.436771245239488662e-04
5.273840434897908125e+01,8.663150516908439158e+01,3.973492307692134062e+01,8.549234974592053504e+01,3.741856142655330952e+00,5.186753110215278184e+00,3.761188811188663106e+00,5.265750832310962970e+00,3.086654426550862196e-01,2.461861477770509454e-01,3.246947678180694408e-01,2.375099744990898654e-01,2.083146635402838287e-02,1.802742313957449161e-02,2.154451656329031337e-02,1.775679488347635046e-02,9.882610745961580845e-01,9.806457536646472350e-01,9.911521484411540683e-01,9.809004332199555698e-01,4.339499904590164952e-04,3.249879850532658414e-04,4.641661939458906119e-04,3.153037645338519304e-04
7.822444423731184315e+01,9.105160904559707546e+01,7.016061072261072695e+01,9.958652036006766650e+01,5.596900778300783585e+00,5.854417459627880405e+00,5.311986013986005339e+00,6.114868431501704116e+00,4.714899973431685987e-01,4.799344348514256176e-01,4.921026075829146307e-01,4.691798400616099540e-01,1.495939148695905330e-01,1.497939055271141906e-01,1.515344774477712930e-01,1.484604376702762518e-01,9.785117257365935073e-01,9.749677341749537485e-01,9.808161583844883236e-01,9.726214649184786731e-01,2.237833936601029902e-02,2.243821413306601106e-02,2.296269785536910954e-02,2.204050155324997762e-02
7.401634994092280984e+00,1.330272208312781324e+01,6.707023341656803694e+00,1.335313371332004095e+01,1.475325579007107146e+00,2.146913515621609925e+00,1.525085680991058235e+00,2.152377377659243862e+00,4.953820935665902980e-01,3.861234934807660224e-01,4.918520003612270042e-01,3.852437776661638558e-01,3.291471639605501875e-02,2.738218760528126142e-02,3.263162020051779688e-02,2.735050299882115996e-02,9.982729905850407093e-01,9.968955559493605234e-01,9.984354635433715375e-01,9.968837915158373919e-01,1.083378555432733302e-03,7.497841980508186677e-04,1.064822636910841332e-03,7.480500142885252194e-04
1.232838530895845608e+01,3.291900141691409942e+01,2.149588280305625076e+01,3.298020795474165112e+01,1.410304258567125490e+00,2.160105813417115606e+00,1.521737724458601893e+00,2.161278926184182492e+00,5.492961651938997880e-01,4.415428172180358990e-01,5.403848120648452324e-01,4.413760798359863680e-01,3.553328312147155388e-02,2.970659646631689660e-02,3.515783235903686271e-02,2.971255205069393487e-02,9.967191733273611520e-01,9.912002679643618919e-01,9.942659421262167729e-01,9.911839052710130771e-01,1.262614209390655433e-03,8.824818736125915114e-04,1.236073176186139322e-03,8.828357493651964143e-04
2.140239920499744031e+01,3.219468780757795656e+01,1.331380916603984943e+01,3.247727560709559214e+01,1.415176036343026356e+00,2.032055671530620611e+00,1.396102114871161426e+00,2.047832002426539511e+00,5.754236086737464229e-01,4.777777360145243346e-01,5.718443503586074783e-01,4.755946214006860351e-01,4.465307958636164504e-02,3.876554665015932016e-02,4.436791902769604556e-02,3.863157974670408668e-02,9.956243534448478982e-01,9.934048029181210548e-01,9.972777678660464939e-01,9.933468976249384408e-01,1.993897516545947192e-03,1.502767607085678725e-03,1.968512238848192913e-03,1.492398953725957182e-03
2.424399551066230885e+01,4.065700347124398917e+01,1.738015021559581186e+01,4.122036776432983629e+01,1.503329592218495714e+00,2.386715451730886173e+00,1.608223508834288884e+00,2.407514776245386567e+00,5.999226399938081267e-01,4.874691579180320256e-01,5.918498852275989597e-01,4.887476775470482870e-01,6.552740645890421656e-02,5.625630824470721769e-02,6.850828356574317768e-02,5.628105943040667691e-02,9.884081391990021670e-01,9.803555876905247768e-01,9.916879488730978576e-01,9.800834659395872839e-01,4.293840997230442477e-03,3.164772217323513510e-03,4.693384917124275926e-03,3.167557650608968274e-03
2.282081437885595321e+01,3.606650957429547333e+01,1.847552202140775535e+01,3.955610361334971969e+01,1.768223296121856913e+00,2.529226618705044505e+00,1.796347537354760160e+00,2.587084843403491874e+00,5.323693923050714094e-01,4.420848214808528742e-01,5.510376543972776986e-01,4.347109558274679375e-01,3.973958095524040418e-02,3.411803406330606719e-02,4.052777918857058959e-02,3.400729429675462129e-02,9.974523768815859448e-01,9.959654449940456011e-01,9.979312911908752026e-01,9.955750780340802963e-01,1.579234294498105913e-03,1.164040248344913294e-03,1.642500885957535279e-03,1.156496065386079276e-03
1.745440380338952480e+01,4.075448137701402374e+01,2.706341095352638604e+01,4.301456716381321854e+01,1.567217237941897601e+00,2.459143729759358799e+00,1.775752073416111632e+00,2.483008560244413854e+00,5.620473172433240183e-01,4.633884301596394306e-01,5.733306865737902713e-01,4.588658866763721811e-01,4.661959586807715161e-02,4.054352101001191394e-02,4.718345985236276768e-02,4.038534642718590723e-02,9.980063429753822657e-01,9.953447291043936440e-01,9.969059942783163875e-01,9.950865579614087686e-01,2.173386718902835940e-03,1.643777095889277333e-03,2.226278883639529107e-03,1.630976206043817768e-03
2.196335446859845320e+01,3.861813419473535447e+01,2.021954842722476897e+01,3.890272635985314054e+01,1.851548913043423505e+00,2.654804248935387800e+00,1.831176516766357620e+00,2.642400430700765135e+00,5.341283258294152736e-01,4.563657970279054732e-01,5.625132330564956984e-01,4.525446060163498263e-01,9.898692908305492533e-02,9.649111016581818356e-02,9.908879281315426113e-02,9.646173685412672005e-02,9.978764695736662693e-01,9.962575972762466314e-01,9.980391645325102923e-01,9.962300130268629816e-01,9.798412129293745249e-03,9.310534341032062483e-03,9.818588861168211016e-03,9.304866676914788290e-03
3.635029500789747203e+01,4.774259221326897062e+01,1.167969587069777582e+01,4.776882599090374981e+01,8.580982774756149567e-01,1.310550572812371195e+00,7.744772800467206730e-01,1.310178939821888822e+00,7.301211007530067354e-01,6.226764607106406446e-01,7.309825906510855065e-01,6.229909680667399252e-01,5.886971171101759714e-02,4.945241309940168195e-02,5.916885891764772643e-02,4.953363313313457333e-02,9.895458214795150864e-01,9.862384137478064083e-01,9.966432838727150578e-01,9.862308397843748686e-01,3.465642956938322534e-03,2.445541161353875000e-03,3.500953865616501012e-03,2.453580811367967515e-03
2.886116064987415086e+01,4.084468740528504327e+01,1.876664672845780046e+01,4.608905993295584125e+01,1.114854369729905592e+00,1.469126759366681911e+00,1.090715035842986236e+00,1.503020298939603316e+00,6.192894502617170005e-01,5.497602781251822446e-01,6.102037416292172001e-01,5.486113311162645889e-01,7.053263232222135859e-02,6.783043216636507056e-02,7.056815980559946744e-02,6.774424493581457374e-02,9.947662730733050074e-01,9.925861484192791684e-01,9.965981381367479131e-01,9.916342258813787280e-01,4.974852222301664149e-03,4.600967527875853350e-03,4.979865178348624917e-03,4.589282721923639008e-03
6.190815347525219892e+00,1.752005854623462611e+01,1.190994734227495933e+01,1.756055310784610057e+01,1.025345416676908483e+00,1.526170614064527697e+00,1.091349726775927120e+00,1.539240886940689057e+00,6.172730956915623013e-01,5.116594341844470373e-01,6.126765011678042550e-01,5.086515646852861616e-01,4.482654880337665071e-02,3.782695406294902390e-02,4.425578291966218020e-02,3.762430933247162129e-02,9.981179891746024824e-01,9.946594298396662648e-01,9.963785906163413753e-01,9.946470863465626255e-01,2.009419477621508885e-03,1.430878453680455844e-03,1.958574321832262481e-03,1.415588652745511031e-03
3.299692421381318130e+00,6.587225672351583405e+00,4.259025744317113116e+00,6.308173276512112793e+00,1.200612900814712614e+00,1.813493912616175319e+00,1.391496420168912840e+00,1.784053906742012696e+00,5.688290264632810400e-01,4.432500524031973144e-01,5.268778183176755503e-01,4.459715001308894866e-01,5.013276451616147100e-02,4.055952028792768338e-02,4.678301288960393794e-02,4.068796955270644750e-02,9.976093601152659085e-01,9.952134196269686317e-01,9.969063600576171247e-01,9.954160809459552395e-01,2.513294078032898837e-03,1.645074685986817322e-03,2.188650295028848024e-03,1.655510866321966649e-03
3.113065573623988502e+00,6.007647282515517162e+00,3.922921786794173915e+00,6.066050271040137609e+00,1.137212204981248975e+00,1.693392885104363810e+00,1.300013405424735646e+00,1.702055729123952643e+00,5.903693513683430094e-01,4.731453120418116498e-01,5.559109070145602516e-01,4.722277793312347760e-01,5.521541246263807906e-02,4.531637953959937598e-02,5.269795120654532233e-02,4.545268691820786994e-02,9.984585074120826409e-01,9.970224022825132648e-01,9.980546300544554938e-01,9.969934585631541335e-01,3.048741773419248562e-03,2.053574254577021207e-03,2.777074061367431571e-03,2.065946748084624557e-03
