2.991852806288524125e+00,8.715246214429946292e+00,1.055179994665540377e+01,1.057623219232594103e+01,2.114547823911015811e+01,1.577611948615374970e+01,2.195198525815119694e+01
2.902789706636845324e+00,6.998051323598128093e+00,1.119837412513304464e+01,1.110044397817440398e+01,-2.242972603490309425e+01,-1.467908047841553199e+01,-2.237451060133438929e+01
2.914549357192557810e+00,7.080802313434327644e+00,1.173576228604400207e+01,1.122651733303101551e+01,-2.314655846023785557e+01,-1.503191301715256323e+01,2.273852098700810487e+01
2.958148047125851221e+00,8.539451969526119512e+00,1.068048356983197067e+01,1.206807542480036943e+01,2.350048704173219960e+01,1.649037889761257247e+01,-2.375694201184981225e+01
2.866663722071739251e+00,6.987498526854635017e+00,1.326949421527229234e+01,1.074333511989533996e+01,2.323604353715708370e+01,1.424687942995424095e+01,2.277420625759409845e+01
2.886039772912812662e+00,8.698565820763880296e+00,1.132494051900842180e+01,1.120265308957062800e+01,-2.293576242238687257e+01,-1.618151933411440169e+01,2.249302228982835672e+01
3.016474716798724920e+00,7.698767720171972861e+00,1.216966149295779687e+01,1.123642730468140094e+01,-2.299352064225402970e+01,1.509036377396627593e+01,-2.326791949148378791e+01
2.933417393746977631e+00,8.612533092206771101e+00,1.124816431298980390e+01,1.139466669455468484e+01,2.271612837064177626e+01,-1.570135068299397041e+01,-2.455229161768518509e+01
2.992388159796078195e+00,8.860534746772900760e+00,1.077538013464066680e+01,1.052093744147810028e+01,2.116912133842871668e+01,1.543761407423551013e+01,2.313757217396252486e+01
2.992339385237203775e+00,9.051786522746773755e+00,1.060978206926537126e+01,1.059661252838936640e+01,2.120818582547621745e+01,-1.513231807294246778e+01,2.191084323318066396e+01
3.021635454770942086e+00,8.321665039928099361e+00,1.079510150172947114e+01,1.069591543299996594e+01,2.166466903447464531e+01,-1.485896541565104556e+01,2.153755237530720024e+01
2.947241178658723371e+00,8.440372411080465653e+00,1.164415491099876832e+01,1.101235802218117321e+01,-2.234810136877564801e+01,1.524600649963998045e+01,-2.307557389478167664e+01
2.962328817829116723e+00,8.519071275446892244e+00,1.076398163103693939e+01,1.208581678083196742e+01,-2.411355586926087469e+01,-1.640918095814672384e+01,-2.352467845527838008e+01
2.925920186420930325e+00,7.667789445495543532e+00,1.047566269969840747e+01,1.109923523337566031e+01,-2.209354112358109035e+01,1.594613324058940051e+01,2.199250540598023207e+01
2.982740880423507157e+00,7.837925432697296024e+00,1.200818621186564350e+01,1.150614625231976085e+01,-2.326788813873148598e+01,1.586287641592149633e+01,2.410374684854529548e+01
2.950468302906989582e+00,9.417642530855655281e+00,1.118692175765325381e+01,1.096473882555376989e+01,2.297048322497149186e+01,-1.585610000573763401e+01,-2.204358866663632810e+01
2.907875307343021465e+00,6.999890805235410518e+00,1.129291278888948824e+01,1.097259804380321135e+01,-2.213233713820524429e+01,-1.492415163314221438e+01,-2.257153218869031974e+01
2.966103461217072468e+00,6.878253505631708897e+00,1.114717254727110429e+01,1.128985092629307196e+01,-2.262631947196742033e+01,1.558195036053582783e+01,2.269719344157340046e+01
2.950442049296948088e+00,9.836488104929195231e+00,1.175329352882750200e+01,1.100023806790029290e+01,-2.242927774046805212e+01,1.611286469165148105e+01,-2.271185154103034876e+01
2.941542414268716321e+00,8.114801008953373085e+00,1.007334809484648019e+01,1.069701944852389630e+01,-2.108255172806756050e+01,1.475564361647601075e+01,2.247964832094385201e+01
2.974256472156616038e+00,7.504432232683591053e+00,1.257382983136694143e+01,1.168973208409004627e+01,-2.383317950833324872e+01,-1.555798823046607104e+01,-2.446222764770297431e+01
2.880015636806680490e+00,7.033251064631532934e+00,1.131916742554928135e+01,1.079399664326641428e+01,2.209889840832127561e+01,-1.431906299766852797e+01,-2.193390444893627489e+01
3.001851762385221889e+00,7.947923131774106587e+00,1.109253682518994033e+01,1.139924751751470033e+01,2.284208127190315452e+01,-1.552563214611181941e+01,2.275742694824716494e+01
2.920619580766345980e+00,7.711499072981132130e+00,1.289603906001810252e+01,1.131046044851777133e+01,-2.341396614290361811e+01,-1.567132066292918324e+01,2.487814613524785656e+01
2.985716036643659699e+00,7.484813309746915166e+00,1.136426074612805515e+01,1.126532043979115016e+01,-2.290121147504500598e+01,1.520465260781471173e+01,-2.263628234337360468e+01
2.855721073173782543e+00,7.239537395935385256e+00,1.086492806760954899e+01,1.043357899026969271e+01,-2.111781179729084101e+01,-1.420869631839437552e+01,2.149655916847011383e+01
2.957582841176762845e+00,7.395378426962594176e+00,1.103361589198819459e+01,1.078763030737619566e+01,-2.174624319710314779e+01,-1.449101434256746401e+01,-2.204960930638891980e+01
2.990672100062035987e+00,7.310192243886405983e+00,1.215426067433267932e+01,1.134338240981946022e+01,-2.331773151069484840e+01,-1.517702680909920865e+01,-2.318707169890646469e+01
2.944276021514202757e+00,8.177413503000037664e+00,1.262380498469721246e+01,1.084682158995260259e+01,2.265977643564664845e+01,-1.493653744377903436e+01,2.284313021642021369e+01
3.016840179755328144e+00,7.794085178950910020e+00,1.168361631254874666e+01,1.178929360030429585e+01,-2.412800173759484679e+01,-1.649676239238149833e+01,2.353975004533759474e+01
2.904117261337974654e+00,7.126880061917695741e+00,1.112407271899735228e+01,1.071442366327241835e+01,2.176189389635796090e+01,-1.432652638812018075e+01,-2.180903309198563989e+01
3.005634341908435037e+00,8.415351029313670850e+00,1.157981453044757636e+01,1.105148357407388815e+01,2.288117674250310785e+01,-1.532527276188757703e+01,2.238850553873967542e+01
2.982195096251566646e+00,7.418021165507970416e+00,1.168434504539527197e+01,1.135154760818744180e+01,2.355699405501629329e+01,-1.506367224059947141e+01,-2.287884963273943484e+01
2.892887105446959595e+00,8.755522865948048405e+00,1.063287187002245027e+01,1.068445635514610537e+01,2.136175662737996106e+01,-1.562319664940409858e+01,-2.188557085645434697e+01
2.905596893148896687e+00,7.215127800899730381e+00,1.048897654265924473e+01,1.064753351155796501e+01,-2.123850608176863730e+01,-1.506268302900609690e+01,-2.171724476890204159e+01
2.847882102940853866e+00,9.417746162047427205e+00,1.054262942118880453e+01,1.047506662919209752e+01,2.109661021556020088e+01,-1.521215995672827503e+01,2.118025467596377354e+01
2.950014382942705016e+00,7.798397700078379735e+00,1.139280625036512973e+01,1.072108152727655472e+01,2.178207887991520764e+01,-1.467835278489579487e+01,-2.264451300272491707e+01
2.966223543919765504e+00,1.043726466473400016e+01,1.066113339903352930e+01,1.123270239654147851e+01,-2.231780057365644154e+01,1.693236546524928343e+01,-2.234321308668094375e+01
2.975121582160311640e+00,7.797394884606558385e+00,1.073251264386050607e+01,1.079161322709510173e+01,2.155393187889930218e+01,1.469173329377475312e+01,-2.301830193762744869e+01
2.898352069904187811e+00,6.830475303317618874e+00,1.149646028577527801e+01,1.080212594677552573e+01,-2.399027248759202635e+01,-1.490546928058228282e+01,-2.195143722095110661e+01
2.978966157106291313e+00,6.894531157948002864e+00,1.224522807097629418e+01,1.091445300625008485e+01,2.250611466456776455e+01,1.436510585735281609e+01,2.313222514222817594e+01
3.051971887035958009e+00,7.429160783670408108e+00,1.154261801262077825e+01,1.207589435788726107e+01,-2.425154338981579372e+01,-1.595403128306503504e+01,2.392957657156250306e+01
2.869120740155376215e+00,7.085247229433917937e+00,1.132631190062148008e+01,1.072679452277572842e+01,-2.197961309416133346e+01,-1.457408129549614451e+01,-2.184781232028056408e+01
2.922056835483456183e+00,6.967075422821563890e+00,1.108159840872139590e+01,1.078357756547324442e+01,-2.197276265877940560e+01,-1.465495009671665905e+01,-2.179572530749071646e+01
2.796293095192209144e+00,8.156554470685341229e+00,1.100959769627412577e+01,1.041749394839093412e+01,-2.113589647353877865e+01,1.455230263304071769e+01,-2.195866998916999790e+01
3.006114386889767509e+00,7.551408221000376564e+00,1.141573021051590686e+01,1.079972602052643182e+01,2.225866410180795185e+01,-1.518331438306602976e+01,-2.195548003422574723e+01
2.856849850874306984e+00,7.273563801495049219e+00,1.042621293348012834e+01,1.065124892706731963e+01,-2.122245285386502900e+01,-1.431648721139859148e+01,2.161863002929141331e+01
2.874747898214140562e+00,8.211034142601889130e+00,1.182321019365498138e+01,1.047833166892975143e+01,-2.175312991950484687e+01,1.462620932551126529e+01,2.180979104309983185e+01
2.909967662755350126e+00,7.539382749310186149e+00,1.025894045678306199e+01,1.190917883978405811e+01,2.300925047274685653e+01,1.590766204917376392e+01,-2.356734986207940707e+01
2.931993990328660704e+00,8.506729050871006947e+00,1.132780133610696893e+01,1.145611312205645760e+01,2.287429685443049365e+01,1.575113081435081064e+01,2.332005859890512411e+01
2.918344542494893723e+00,7.741152053233291142e+00,1.014105787588663077e+01,1.056512422282474617e+01,2.097285869476028708e+01,1.459690011530524600e+01,2.124457255515619991e+01
2.988386471454775872e+00,7.943408015595643690e+00,1.102273794908772153e+01,1.105980616333137156e+01,-2.214042748487129941e+01,-1.530106878533589132e+01,2.249136467368673564e+01
2.999360144744108059e+00,9.090606786096994796e+00,1.264349888750629702e+01,1.104682472824260309e+01,-2.296074614284075821e+01,1.588065902198311363e+01,2.317517036591362611e+01
3.023629498840801677e+00,9.189412522946762252e+00,1.202372486672976493e+01,1.116175447319634273e+01,2.334500788940151494e+01,-1.577240283651400965e+01,-2.276930052961701634e+01
2.990162930400996899e+00,9.441940824051259895e+00,1.119101735489039484e+01,1.097598877700218623e+01,2.207572921567114221e+01,1.575167055771884073e+01,-2.263067921940632843e+01
2.974375245565632486e+00,9.710461442790194297e+00,1.148786652823706511e+01,1.117503875582227124e+01,2.390124754620343239e+01,1.727473749256993329e+01,-2.250684425167315794e+01
2.981128247367153428e+00,8.565245929261456226e+00,1.155218680113856955e+01,1.132181425374773553e+01,-2.276247077278399189e+01,-1.563125998350188972e+01,-2.364751477585837947e+01
3.012291534293669137e+00,7.461252103939925107e+00,1.135711951126657659e+01,1.145252346526245013e+01,-2.287275385182165977e+01,-1.519277283396785627e+01,2.343949520872135395e+01
2.773637599137831700e+00,7.297576192250392779e+00,1.116009734344751436e+01,1.001471194838548051e+01,-2.066283510250843847e+01,1.373356054792194136e+01,-2.090848550130835903e+01
2.748553937024779348e+00,7.480232241029890261e+00,9.585263199871572937e+00,1.022453473378413946e+01,-2.024871437667851737e+01,1.406219656967014764e+01,-2.031644290723092539e+01
2.641130774418285032e+00,6.729008038331943276e+00,8.605010703900099145e+00,1.022494507260118368e+01,-1.964246664997805070e+01,1.364647546188942506e+01,2.060683870495735093e+01
3.010593410258088909e+00,8.231704865542184280e+00,1.294155975822574689e+01,1.102008052692249684e+01,-2.483903776321168522e+01,1.516767486528279107e+01,-2.300094643369837755e+01
3.019046221484487980e+00,7.725260375016805625e+00,1.219268384234809588e+01,1.146300420309645673e+01,-2.354688887011287335e+01,-1.540530977509918920e+01,2.337065467781240713e+01
3.011839507330043464e+00,8.050767154634453249e+00,1.160427028625581336e+01,1.130677520124502067e+01,-2.285521560203780922e+01,-1.553511105714914997e+01,2.299143067592802936e+01
2.962820106214050231e+00,8.183231211394010884e+00,1.063132299457130614e+01,1.047792894208673253e+01,2.103525158495052594e+01,-1.478258838826350186e+01,-2.198686474310701655e+01
2.960460431405536497e+00,8.921076837725347985e+00,1.180247623075475616e+01,1.104128802487863581e+01,-2.267917160061685067e+01,-1.550244808445362565e+01,2.256343981363028917e+01
2.981141049779251428e+00,7.826228577305808010e+00,1.304874634158874436e+01,1.124936960979582246e+01,2.340602464923594894e+01,-1.517580037253615188e+01,2.413026931542841780e+01
2.987256728873547207e+00,8.551248117724899345e+00,1.255344404209401432e+01,1.084005337794796020e+01,2.253932193530217631e+01,1.516751533602853819e+01,-2.350575083630788598e+01
3.090834962320005985e+00,7.918162535765667087e+00,1.160224659498734390e+01,1.181362602977457144e+01,2.553693990498781830e+01,-1.578044252241769563e+01,2.352158257325199742e+01
3.006601693093275962e+00,7.901297611838977275e+00,1.227587472677987179e+01,1.130187620103496826e+01,2.327982279975609714e+01,-1.529847409237938827e+01,2.320853521555622123e+01
2.974639611253229177e+00,8.197603250901803307e+00,1.120066114096657550e+01,1.072248788241684636e+01,-2.171123797449860504e+01,-1.515090788913001774e+01,2.214879623930140795e+01
2.863768897342333641e+00,7.021045251193156034e+00,1.219906945575411683e+01,1.164647270534225854e+01,2.366118265189995995e+01,-1.530160150016551235e+01,-2.380022128906241718e+01
2.933447309615557774e+00,7.809914212852296700e+00,1.111677295005905819e+01,1.033638404569863667e+01,2.106335184332190025e+01,1.424213691155671668e+01,-2.243639226289095134e+01
2.866082553342922168e+00,7.619961408415560022e+00,1.008593102795311758e+01,1.061014064830833803e+01,-2.105357600159402054e+01,-1.442644725979170772e+01,-2.118273678649712011e+01
2.853524865816244649e+00,7.290589067857990102e+00,1.061175577358619648e+01,1.096575306867777044e+01,-2.177719227680126934e+01,-1.463330115792401820e+01,2.225626095484862432e+01
2.923299425439810140e+00,7.835066404525010242e+00,1.084254735479283305e+01,1.087703491624725594e+01,2.237745134702177552e+01,-1.482165263236094788e+01,2.174849744889730019e+01
2.897274887167489599e+00,8.429323512732418422e+00,1.128981975091850742e+01,1.070204526321562000e+01,-2.203822013396455048e+01,1.493550456948969618e+01,2.174880624106158677e+01
2.977040229899090118e+00,7.686762219628328729e+00,1.077743398359741356e+01,1.179353609391785618e+01,-2.390597460818295517e+01,-1.597064833701682396e+01,2.308389316643672018e+01
3.003493836023562569e+00,8.272773267330261859e+00,1.110340536772339526e+01,1.094676545370070464e+01,2.198437506732305380e+01,1.508337524641609839e+01,-2.259758497912671515e+01
3.018637358778346602e+00,8.211121066483054065e+00,1.208482941732388660e+01,1.185193456264475209e+01,2.401626807434696786e+01,-1.596799994576499238e+01,-2.393327681456243639e+01
2.969609774237575106e+00,7.963775044399813652e+00,1.091755593830220761e+01,1.148196530261738779e+01,-2.277091178622877621e+01,1.554055741047469397e+01,-2.291802388950168279e+01
2.874806943293509498e+00,7.947365441348141601e+00,1.087626952651809553e+01,1.087433611552517121e+01,-2.252137941903762197e+01,1.484935576772502053e+01,-2.175594213973083768e+01
2.961017218537659534e+00,9.851481322746030500e+00,1.078717478743541669e+01,1.178762299643440770e+01,-2.318659661900962732e+01,-1.681574301203288968e+01,-2.327301999659033882e+01
2.890901915983853154e+00,7.513719036731992595e+00,1.098922939233439600e+01,1.085294595511407323e+01,-2.180026399611262278e+01,1.484112768983684205e+01,-2.224599177950732454e+01
2.984765355643707707e+00,8.500883438383832313e+00,1.102109936448932537e+01,1.144955882502044631e+01,-2.272094971372380101e+01,1.570238908405248424e+01,-2.309252283447538545e+01
2.962897663267400006e+00,8.374815394566258675e+00,1.136927499134847430e+01,1.182189893364650679e+01,-2.343772854861629895e+01,1.609625073899541547e+01,-2.394277204974746809e+01
2.962313878770003850e+00,8.955515508036793193e+00,1.105898100812848028e+01,1.155849829323619105e+01,-2.322995749162972601e+01,-1.627190372522393602e+01,-2.291250661508704667e+01
2.925515361342271081e+00,8.602448054909674013e+00,1.217062018928637457e+01,1.186670654804957259e+01,-2.400021377381476029e+01,1.618335558589822298e+01,-2.407859023664652653e+01
2.922761715172609076e+00,7.755614035799903050e+00,1.051615690276702253e+01,1.113278897889790464e+01,-2.199820186008966516e+01,1.501216641266575635e+01,2.233971393062405397e+01
2.880911092026983145e+00,8.777400719270975316e+00,1.018174072651637374e+01,1.141325615791962278e+01,-2.305079306401508887e+01,1.580474806935538545e+01,-2.221533869310250253e+01
2.952431346594185602e+00,8.502202935550592144e+00,1.099078694617224272e+01,1.128844822964588346e+01,-2.266289426222635939e+01,-1.602229960937418340e+01,-2.251800187220587190e+01
2.943456503302982696e+00,8.483648349189172322e+00,1.100940956910074497e+01,1.261133757422919999e+01,2.455659450299891589e+01,-1.742882912878579305e+01,-2.458907094485749667e+01
2.943713611494870985e+00,7.609659108438065367e+00,1.112282686245299956e+01,1.181211578983967314e+01,-2.332091612373876188e+01,1.561834298108182395e+01,-2.366017363595435796e+01
2.937040061634998978e+00,8.027181539365034979e+00,1.076822271350571825e+01,1.165987395958173245e+01,2.338347420032270918e+01,1.577521059558819694e+01,2.289576519753091688e+01
2.899799993956025279e+00,7.884344704399300241e+00,9.979660852095124213e+00,1.104986230637530298e+01,-2.194520370496120165e+01,1.505876317014950416e+01,-2.160595429814198454e+01
2.853420351388268994e+00,7.220709716687458979e+00,1.067079244333561583e+01,1.059013220209737405e+01,-2.129740335489411152e+01,1.429601193620882604e+01,-2.148353967364998596e+01
2.920869270237836712e+00,8.179023094208819344e+00,1.195542679836243316e+01,1.166358193625298334e+01,-2.356015289838813587e+01,-1.592361056895617466e+01,2.371361834295665716e+01
2.942804298529728690e+00,8.786315978028719442e+00,1.065979729038158652e+01,1.153374990465427707e+01,-2.324938125964433411e+01,1.592825764399431598e+01,-2.264346289637403942e+01
2.902229002803779156e+00,7.896105585872409627e+00,1.166742184456043674e+01,1.156377125505259684e+01,-2.323178493274834011e+01,1.659948529646174720e+01,-2.351368996532500333e+01
2.978585853999598854e+00,8.488038901649311185e+00,1.046476197940381780e+01,1.147382954639567565e+01,-2.246097501141414554e+01,-1.571815027959355149e+01,2.299455069926917616e+01
2.900725854544270454e+00,9.409648037111013608e+00,1.107115146629252678e+01,1.189416556479099540e+01,2.390149831980121320e+01,-1.685474606156828514e+01,-2.339712661192636389e+01
3.003041786749942155e+00,8.994125090271303691e+00,1.172012605294875165e+01,1.205329192783818115e+01,-2.427938482168349310e+01,-1.731226456674309588e+01,-2.399105636404613406e+01
2.971909428705022282e+00,7.507508540834627375e+00,1.109979613834777368e+01,1.200485493312675622e+01,2.359022522460322335e+01,1.620452620797301790e+01,2.398231924519737746e+01
2.969402521002613149e+00,8.596388964378173014e+00,1.119995728819309910e+01,1.136631186885201927e+01,-2.280970755407887296e+01,1.665170414240792240e+01,-2.279063404073400534e+01
2.951346958512706120e+00,9.447503154341502452e+00,1.104151563500746747e+01,1.140824426618867271e+01,-2.266788811806241100e+01,-1.633718125464555371e+01,-2.304808722575162960e+01
2.874274951654437249e+00,8.704578777347499852e+00,1.039119257427665133e+01,1.116236608741769132e+01,2.239981551695525397e+01,-1.577260215249293651e+01,-2.196686855347054745e+01
2.985527314185714598e+00,7.917695672154616560e+00,1.089292159610266175e+01,1.188350709387109916e+01,-2.346486478262906417e+01,-1.595385871759318519e+01,2.338661896624648051e+01
2.905561426391053637e+00,8.499680829116250891e+00,1.053493097645056586e+01,1.077368113841767538e+01,-2.163058352648167570e+01,1.502620854185866506e+01,-2.153652723265914659e+01
2.889458657212157000e+00,7.691428613275486548e+00,1.262657811560031895e+01,1.122099629298720380e+01,-2.320539089043946035e+01,1.530516567100559833e+01,-2.345149717432785152e+01
2.924763962809824758e+00,8.137656243420645197e+00,1.242441249403065306e+01,1.142970606914997411e+01,-2.338650216521369174e+01,1.634448542666245885e+01,-2.380319404350942492e+01
2.952985909118668317e+00,7.906675826802294083e+00,1.138528717453836947e+01,1.255665788704006047e+01,-2.452814063050760396e+01,-1.654675617443467317e+01,2.584238700891797080e+01
2.954511311411075702e+00,7.923481988364361683e+00,1.108554434326010529e+01,1.169528364422968103e+01,-2.308843285304903148e+01,1.569062566426501171e+01,2.403694522713449544e+01
2.921904115572706573e+00,9.009113502518438565e+00,1.058992666721574594e+01,1.089830699875604125e+01,-2.182323194754529183e+01,1.542329385133996666e+01,-2.176635900813082358e+01
2.950307498013500229e+00,8.040809477315852050e+00,1.240260719624749797e+01,1.164407824189032681e+01,-2.375047428003482963e+01,1.583537361419382350e+01,-2.391632431701565764e+01
2.918624400431574895e+00,8.832633964821475558e+00,9.923712560249736470e+00,1.120690369328883129e+01,-2.231314470321775545e+01,1.579814291357420863e+01,-2.179098448727392423e+01
2.964420447710097939e+00,8.243966769924554683e+00,1.140530438347121311e+01,1.180320253550723919e+01,-2.365215509017394879e+01,-1.595232810881331353e+01,-2.349249626004222691e+01
2.874631435458877338e+00,7.788247370279528958e+00,1.081822813887621315e+01,1.172628236766697896e+01,2.307852693282715606e+01,-1.568030643068941643e+01,2.325416712233201011e+01
2.970031823424813311e+00,8.770723615590917177e+00,1.146000446519225058e+01,1.350568194403203393e+01,2.599027490798386708e+01,-1.883624321054676543e+01,2.703628743849259664e+01
2.927290069195102262e+00,7.975970888222489563e+00,1.094186250922765069e+01,1.239651369965617356e+01,2.457700493409794262e+01,-1.668835094262146512e+01,-2.408736020838708924e+01
2.954317415305196093e+00,7.881834129197449634e+00,1.126369019896195844e+01,1.160808615860599602e+01,2.321835192929426839e+01,-1.573583340300504751e+01,-2.317299132788433269e+01
2.948888839699349340e+00,7.856425830853017267e+00,1.011790846988006720e+01,1.151880629377589571e+01,-2.234280417176357503e+01,1.544761661252327656e+01,-2.313269632283304844e+01
2.927059001342354971e+00,7.771676172693902984e+00,1.076228611699574067e+01,1.133957037889495645e+01,-2.242616979760612139e+01,-1.548253850820163890e+01,-2.280030858613913480e+01
2.889321392094568619e+00,7.441052242102001557e+00,1.004153174743093224e+01,1.150164548049668767e+01,2.261713983223949143e+01,1.596938813103428600e+01,-2.232310660693205406e+01
2.925237249874059753e+00,7.920894456963686991e+00,1.116888372416568131e+01,1.201934849711560638e+01,-2.374321553880285052e+01,1.601394365588819824e+01,2.378694115359284567e+01
2.914010343335536657e+00,7.593223387000944236e+00,1.114366685892472120e+01,1.228686332633167133e+01,-2.403024833344106881e+01,-1.625776802281733779e+01,2.445990683058623816e+01
2.901981230068920059e+00,8.008990845273633141e+00,1.097796949348061091e+01,1.191142632676565150e+01,2.337832481356785408e+01,-1.705402168934530138e+01,-2.386232499131505236e+01
2.903238797074144895e+00,7.582110697165826529e+00,1.095552308701986099e+01,1.178955377490282963e+01,2.331880655563728411e+01,1.560811270469407219e+01,-2.330657993600975075e+01
2.886958038560841988e+00,7.998143068337379091e+00,1.162111212878609123e+01,1.170050503102300610e+01,2.345343832319222344e+01,1.636515961139829400e+01,2.359193899215931367e+01
2.941910698211944730e+00,7.681478107768022312e+00,1.073076405106408870e+01,1.157559765864706947e+01,-2.288022084561346148e+01,-1.543319742323196309e+01,-2.287837012043233997e+01
2.892396688477190558e+00,8.239877358362635462e+00,1.090478427169405506e+01,1.113116566673414098e+01,2.247365065016252572e+01,-1.528295644509953277e+01,-2.220431553287822979e+01
2.956520777072322748e+00,7.169339847650666009e+00,1.062019927430586286e+01,1.184324222602464793e+01,-2.310176250447317159e+01,-1.543819829876682270e+01,-2.354253852820484738e+01
